MODE,JOB_ID,WORKERS,FILE,ALGO,TAU,SIGMA,BETA,NUMPARTITIONS,VERTICES,REAL EDGES, VIRTUAL EDGES,Time,Sampling Time,Total LP,Score,Migrations,R MaxNorm unbalance,V MaxNorm unbalance,Vertex MaxNorm unbalance,#real EC,#real EC (%%),#virtual EC,#virtual EC (%%),Vertex Balance JSD,Real Edge Balance JSD,Virtual Edge Balance JSD
Edge,job_202101261615_0562,8,RoadCanada.vertex,InitializeSampleRD,5,0.02,0.2,4,1965206,5533214,5533214,22060,4025,17615,1174914.2836364347,3552937,1.006,1.006,1.005,2296202,0.415,2296202,0.415,0.000002,0.000002,0.000002
Edge,job_202101261615_0368,8,Youtube.vertex,InitializeSampleHD,10,0.015,0.15,8,1134890,2987624,5975248,23904,2610,19349,812583.8562107702,2185264,1.047,1.025,1.377,1148107,0.384,2290598,0.383,0.018876,0.000252,0.000078
Edge,job_202101261615_0395,8,Youtube.vertex,InitializeSampleHD,10,0.015,0.2,8,1134890,2987624,5975248,27454,2760,22781,818269.9841577461,2292693,1.048,1.048,1.406,1157204,0.387,2313000,0.387,0.028245,0.000222,0.000216
Edge,job_202101261615_0572,8,RoadCanada.vertex,InitializeSampleHD,5,0.01,0.1,8,1965206,5533214,5533214,43458,2619,38658,1113590.5728075898,5155891,1.011,1.011,1.015,2440769,0.441,2440769,0.441,0.000019,0.000008,0.000008
Edge,job_202101261615_0552,8,RoadCanada.vertex,InitializeSampleRD,15,0.01,0.2,16,1965206,5533214,5533214,69587,3824,65165,1077977.8965549953,5454056,1.018,1.018,1.018,2555098,0.462,2555098,0.462,0.000021,0.000019,0.000019
Edge,job_202101261615_0515,8,RoadCanada.vertex,InitializeSampleRD,15,0.02,0.1,8,1965206,5533214,5533214,41803,2889,38245,1119240.919666023,5057337,1.012,1.012,1.012,2426266,0.438,2426266,0.438,0.000007,0.000010,0.000010
Edge,job_202101261615_0550,8,RoadCanada.vertex,InitializeSampleRD,15,0.01,0.2,4,1965206,5533214,5533214,24248,3754,19970,1170282.6659218303,3870973,1.007,1.007,1.015,2297185,0.415,2297185,0.415,0.000014,0.000004,0.000004
Edge,job_202101261615_0349,8,Youtube.vertex,InitializeSampleHD,10,0.02,0.1,4,1134890,2987624,5975248,16447,2390,12197,815653.3194431132,1854929,1.009,1.020,1.214,978675,0.328,1938765,0.324,0.006127,0.000005,0.000037
Edge,job_202101261615_0699,8,RoadCanada.vertex,InitializeSampleGD,5,0.02,0.15,16,1965206,5533214,5533214,77504,3385,71813,1089608.22756983,5803626,1.018,1.018,1.016,2522172,0.456,2522172,0.456,0.000014,0.000018,0.000018
Edge,job_202101261615_0363,8,Youtube.vertex,InitializeSampleHD,15,0.01,0.15,16,1134890,2987624,5975248,22041,2672,17259,739107.8320047567,2107320,1.023,1.077,1.451,1743829,0.584,3466608,0.580,0.021308,0.000045,0.000555
Edge,job_202101261615_0342,8,Youtube.vertex,InitializeSampleHD,10,0.015,0.1,16,1134890,2987624,5975248,28045,2264,23848,810520.0828721183,2388594,1.049,1.069,1.520,1530005,0.512,3051987,0.511,0.044059,0.000096,0.000691
Edge,job_202101261615_0247,8,Youtube.vertex,InitializeSampleRD,5,0.01,0.1,4,1134890,2987624,5975248,18639,3727,14431,829754.4831622574,2044412,1.047,1.036,1.059,854400,0.286,1710670,0.286,0.001590,0.000221,0.000085
Edge,job_202101261615_0455,8,Youtube.vertex,InitializeSampleGD,5,0.02,0.15,8,1134890,2987624,5975248,24807,3061,19841,780952.9354474155,2152515,1.049,1.049,1.267,1242935,0.416,2478926,0.415,0.022887,0.000156,0.000149
Edge,job_202101261615_0440,8,Youtube.vertex,InitializeSampleGD,10,0.01,0.15,8,1134890,2987624,5975248,27695,3088,22743,793931.6795393866,2289532,1.053,1.029,1.333,1196479,0.400,2391185,0.400,0.020578,0.000314,0.000155
Edge,job_202101261615_0320,8,Youtube.vertex,InitializeSampleRD,5,0.02,0.2,8,1134890,2987624,5975248,24833,3552,20780,829648.2288874928,2226486,1.049,1.057,1.348,1131579,0.379,2261926,0.379,0.020742,0.000161,0.000238
Edge,job_202101261615_0367,8,Youtube.vertex,InitializeSampleHD,10,0.015,0.15,4,1134890,2987624,5975248,22739,4680,16178,842359.2383516792,2002379,1.029,1.045,1.230,798609,0.267,1597258,0.267,0.009000,0.000217,0.000133
Edge,job_202101261615_0677,8,RoadCanada.vertex,InitializeSampleGD,15,0.02,0.1,8,1965206,5533214,5533214,42316,2195,37716,1121295.4830145254,4967261,1.013,1.013,1.016,2419125,0.437,2419125,0.437,0.000013,0.000013,0.000013
Edge,job_202101261615_0417,8,Youtube.vertex,InitializeSampleGD,15,0.01,0.1,16,1134890,2987624,5975248,38546,2617,34010,785083.6238058205,2573394,1.045,1.079,1.513,1391812,0.466,2779300,0.465,0.027574,0.000232,0.000684
Edge,job_202101261615_0459,8,Youtube.vertex,InitializeSampleGD,10,0.02,0.15,16,1134890,2987624,5975248,23128,3057,18185,743889.1842263673,2203958,1.041,1.106,1.619,1597661,0.535,3171352,0.531,0.025335,0.000087,0.000715
Edge,job_202101261615_0711,8,RoadCanada.vertex,InitializeSampleGD,10,0.01,0.2,16,1965206,5533214,5533214,81341,5127,73808,1088822.6405711174,5911450,1.018,1.018,1.014,2521529,0.456,2521529,0.456,0.000012,0.000019,0.000019
Edge,job_202101261615_0701,8,RoadCanada.vertex,InitializeSampleGD,10,0.02,0.15,8,1965206,5533214,5533214,42599,2657,37451,1111857.364698329,4959152,1.010,1.010,1.011,2446108,0.442,2446108,0.442,0.000011,0.000008,0.000008
Edge,job_202101261615_0257,8,Youtube.vertex,InitializeSampleRD,5,0.015,0.1,8,1134890,2987624,5975248,24492,3522,20551,800085.0831697683,2184292,1.045,1.037,1.339,1264570,0.423,2524720,0.423,0.023841,0.000138,0.000288
Edge,job_202101261615_0431,8,Youtube.vertex,InitializeSampleGD,10,0.02,0.1,8,1134890,2987624,5975248,22372,2709,17739,761530.2014552626,2139321,1.046,1.041,1.321,1180277,0.395,2354167,0.394,0.013966,0.000153,0.000129
Edge,job_202101261615_0641,8,RoadCanada.vertex,InitializeSampleHD,15,0.015,0.2,8,1965206,5533214,5533214,40678,3280,35161,1111454.0624914528,4799666,1.014,1.014,1.015,2454107,0.444,2454107,0.444,0.000025,0.000009,0.000009
Edge,job_202101261615_0456,8,Youtube.vertex,InitializeSampleGD,5,0.02,0.15,16,1134890,2987624,5975248,30230,3016,25203,776167.7024908921,2303789,1.041,1.066,1.508,1474046,0.493,2933353,0.491,0.024381,0.000104,0.000255
Edge,job_202101261615_0275,8,Youtube.vertex,InitializeSampleRD,5,0.01,0.15,8,1134890,2987624,5975248,21146,3650,17013,786830.08965688,2126286,1.045,1.040,1.312,1217613,0.408,2419155,0.405,0.017541,0.000153,0.000256
Edge,job_202101261615_0258,8,Youtube.vertex,InitializeSampleRD,5,0.015,0.1,16,1134890,2987624,5975248,27846,3677,23677,777476.9415953285,2273354,1.034,1.073,1.436,1573026,0.527,3126844,0.523,0.018976,0.000097,0.000624
Edge,job_202101261615_0251,8,Youtube.vertex,InitializeSampleRD,10,0.01,0.1,8,1134890,2987624,5975248,25686,3546,21695,803537.7256797221,2174172,1.045,1.047,1.493,1134474,0.380,2262000,0.379,0.015219,0.000226,0.000204
Edge,job_202101261615_0442,8,Youtube.vertex,InitializeSampleGD,15,0.01,0.15,4,1134890,2987624,5975248,19504,3052,14517,802423.6486739056,1873535,1.045,1.014,1.328,979499,0.328,1955146,0.327,0.014854,0.000222,0.000029
Edge,job_202101261615_0253,8,Youtube.vertex,InitializeSampleRD,15,0.01,0.1,4,1134890,2987624,5975248,19361,3559,15341,845736.4885317815,1900269,1.049,1.027,1.282,836503,0.280,1671758,0.280,0.006961,0.000156,0.000139
Edge,job_202101261615_0584,8,RoadCanada.vertex,InitializeSampleHD,10,0.015,0.1,8,1965206,5533214,5533214,40374,2663,35350,1114635.891364858,4809258,1.012,1.012,1.011,2438684,0.441,2438684,0.441,0.000009,0.000011,0.000011
Edge,job_202101261615_0670,8,RoadCanada.vertex,InitializeSampleGD,5,0.02,0.1,4,1965206,5533214,5533214,25295,2178,20659,1173900.9866660042,4060157,1.004,1.004,1.005,2289564,0.414,2289564,0.414,0.000004,0.000002,0.000002
Edge,job_202101261615_0520,8,RoadCanada.vertex,InitializeSampleRD,10,0.01,0.15,4,1965206,5533214,5533214,24171,3736,19873,1168590.4177152182,3914398,1.008,1.008,1.005,2301343,0.416,2301343,0.416,0.000006,0.000006,0.000006
Edge,job_202101261615_0434,8,Youtube.vertex,InitializeSampleGD,15,0.02,0.1,8,1134890,2987624,5975248,20577,2586,16088,749210.2946202528,2104652,1.059,1.025,1.460,1221136,0.409,2418874,0.405,0.011590,0.000423,0.000063
Edge,job_202101261615_0592,8,RoadCanada.vertex,InitializeSampleHD,10,0.02,0.1,4,1965206,5533214,5533214,21764,1945,17503,1147580.646285601,3652027,1.009,1.009,1.007,2359565,0.426,2359565,0.426,0.000009,0.000007,0.000007
Edge,job_202101261615_0355,8,Youtube.vertex,InitializeSampleHD,5,0.01,0.15,4,1134890,2987624,5975248,21169,3396,15870,842839.5683204334,1953721,1.039,1.034,1.115,821421,0.275,1631694,0.273,0.001963,0.000093,0.000198
Edge,job_202101261615_0480,8,Youtube.vertex,InitializeSampleGD,15,0.015,0.2,16,1134890,2987624,5975248,37333,2834,32604,797797.8924884456,2567573,1.055,1.056,1.445,1363324,0.456,2723250,0.456,0.020687,0.000276,0.000197
Edge,job_202101261615_0273,8,Youtube.vertex,InitializeSampleRD,15,0.02,0.1,16,1134890,2987624,5975248,32804,3577,28754,771838.8435319893,2298905,1.048,1.065,1.496,1477954,0.495,2946842,0.493,0.027538,0.000150,0.000371
Edge,job_202101261615_0340,8,Youtube.vertex,InitializeSampleHD,10,0.015,0.1,4,1134890,2987624,5975248,21919,2501,17467,826953.5337815996,1882780,1.042,1.021,1.234,864321,0.289,1726107,0.289,0.006166,0.000201,0.000045
Edge,job_202101261615_0386,8,Youtube.vertex,InitializeSampleHD,10,0.01,0.2,8,1134890,2987624,5975248,24458,3187,19261,830976.5115142378,2219998,1.048,1.075,1.466,1157398,0.387,2309035,0.386,0.012002,0.000290,0.000350
Edge,job_202101261615_0433,8,Youtube.vertex,InitializeSampleGD,15,0.02,0.1,4,1134890,2987624,5975248,19376,3083,14404,796407.8365544481,2008105,1.043,1.011,1.260,919405,0.308,1840698,0.308,0.004972,0.000188,0.000022
Edge,job_202101261615_0281,8,Youtube.vertex,InitializeSampleRD,15,0.01,0.15,8,1134890,2987624,5975248,26243,3794,21968,819561.8313320903,2318340,1.049,1.037,1.365,1153432,0.386,2304863,0.386,0.022466,0.000160,0.000122
Edge,job_202101261615_0630,8,RoadCanada.vertex,InitializeSampleHD,10,0.01,0.2,16,1965206,5533214,5533214,77296,3551,71447,1091878.7719671542,5886411,1.019,1.019,1.026,2521283,0.456,2521283,0.456,0.000037,0.000022,0.000022
Edge,job_202101261615_0557,8,RoadCanada.vertex,InitializeSampleRD,10,0.015,0.2,8,1965206,5533214,5533214,41759,4710,36573,1118297.9275548405,4922014,1.011,1.011,1.011,2435290,0.440,2435290,0.440,0.000012,0.000008,0.000008
Edge,job_202101261615_0493,8,RoadCanada.vertex,InitializeSampleRD,10,0.01,0.1,4,1965206,5533214,5533214,23507,3366,19579,1163581.433620394,3896082,1.007,1.007,1.009,2315857,0.419,2315857,0.419,0.000004,0.000003,0.000003
Edge,job_202101261615_0737,8,BerkeleyStan.vertex,InitializeSampleRD,10,0.01,0.1,8,685230,7600595,13298940,15990,3555,12060,534219.4632247231,1112921,1.050,1.196,1.324,1471604,0.194,2637965,0.198,0.007794,0.000267,0.001931
Edge,job_202101261615_0695,8,RoadCanada.vertex,InitializeSampleGD,15,0.015,0.15,8,1965206,5533214,5533214,41712,3539,35952,1112891.8662863113,4863659,1.011,1.011,1.012,2448619,0.443,2448619,0.443,0.000011,0.000009,0.000009
Edge,job_202101261615_0614,8,RoadCanada.vertex,InitializeSampleHD,15,0.015,0.15,8,1965206,5533214,5533214,41067,3271,35542,1114456.9813485546,4879825,1.013,1.013,1.022,2443171,0.442,2443171,0.442,0.000035,0.000013,0.000013
Edge,job_202101261615_0560,8,RoadCanada.vertex,InitializeSampleRD,15,0.015,0.2,8,1965206,5533214,5533214,42394,5271,36598,1117861.6225074327,4892351,1.013,1.013,1.010,2436245,0.440,2436245,0.440,0.000007,0.000008,0.000008
Edge,job_202101261615_0506,8,RoadCanada.vertex,InitializeSampleRD,15,0.015,0.1,8,1965206,5533214,5533214,42713,2902,39330,1126288.896269457,5140887,1.009,1.009,1.010,2408099,0.435,2408099,0.435,0.000006,0.000007,0.000007
Edge,job_202101261615_0710,8,RoadCanada.vertex,InitializeSampleGD,10,0.01,0.2,8,1965206,5533214,5533214,43403,4402,36530,1116048.7645879907,4916171,1.012,1.012,1.005,2440589,0.441,2440589,0.441,0.000002,0.000008,0.000008
Edge,job_202101261615_0331,8,Youtube.vertex,InitializeSampleHD,10,0.01,0.1,4,1134890,2987624,5975248,20668,2651,16173,845297.5683545237,1836416,1.039,1.027,1.210,800449,0.268,1599232,0.268,0.005332,0.000269,0.000118
Edge,job_202101261615_0678,8,RoadCanada.vertex,InitializeSampleGD,15,0.02,0.1,16,1965206,5533214,5533214,81352,2239,76709,1103376.2845871805,6081927,1.016,1.016,1.016,2483179,0.449,2483179,0.449,0.000012,0.000016,0.000016
Edge,job_202101261615_0729,8,RoadCanada.vertex,InitializeSampleGD,10,0.02,0.2,16,1965206,5533214,5533214,77590,3687,71509,1085153.030554933,5704913,1.018,1.018,1.019,2536603,0.458,2536603,0.458,0.000009,0.000019,0.000019
Edge,job_202101261615_0521,8,RoadCanada.vertex,InitializeSampleRD,10,0.01,0.15,8,1965206,5533214,5533214,42091,6907,34519,1106212.220015975,4758072,1.014,1.014,1.012,2471302,0.447,2471302,0.447,0.000014,0.000012,0.000012
Edge,job_202101261615_0392,8,Youtube.vertex,InitializeSampleHD,5,0.015,0.2,8,1134890,2987624,5975248,26306,3266,21108,835926.3685681875,2303739,1.052,1.047,1.441,1174980,0.393,2346930,0.393,0.021369,0.000337,0.000156
Edge,job_202101261615_0259,8,Youtube.vertex,InitializeSampleRD,10,0.015,0.1,4,1134890,2987624,5975248,18596,3683,14580,823251.6279536447,1859582,1.036,1.030,1.280,999775,0.335,1989115,0.333,0.007063,0.000093,0.000097
Edge,job_202101261615_0709,8,RoadCanada.vertex,InitializeSampleGD,10,0.01,0.2,4,1965206,5533214,5533214,25303,5027,17894,1174538.8068101958,3640054,1.006,1.006,1.004,2293847,0.415,2293847,0.415,0.000004,0.000003,0.000003
Edge,job_202101261615_0394,8,Youtube.vertex,InitializeSampleHD,10,0.015,0.2,4,1134890,2987624,5975248,25941,2921,21077,894114.1264536796,2295019,1.029,1.021,1.106,758147,0.254,1512076,0.253,0.002142,0.000055,0.000050
Edge,job_202101261615_0601,8,RoadCanada.vertex,InitializeSampleHD,10,0.01,0.15,4,1965206,5533214,5533214,23830,2616,18945,1163356.9259864222,3834719,1.007,1.007,1.004,2311698,0.418,2311698,0.418,0.000004,0.000004,0.000004
Edge,job_202101261615_0391,8,Youtube.vertex,InitializeSampleHD,5,0.015,0.2,4,1134890,2987624,5975248,20833,3352,15559,855302.3723384305,2023897,1.018,1.026,1.176,864534,0.289,1726865,0.289,0.002767,0.000067,0.000041
Edge,job_202101261615_0265,8,Youtube.vertex,InitializeSampleRD,5,0.02,0.1,4,1134890,2987624,5975248,19288,3251,15512,828293.2072863372,1962117,1.045,1.046,1.177,933255,0.312,1868226,0.313,0.002001,0.000205,0.000269
Edge,job_202101261615_0542,8,RoadCanada.vertex,InitializeSampleRD,15,0.02,0.15,8,1965206,5533214,5533214,42301,3292,38478,1118759.6010631376,5040695,1.010,1.010,1.010,2435455,0.440,2435455,0.440,0.000011,0.000010,0.000010
Edge,job_202101261615_0469,8,Youtube.vertex,InitializeSampleGD,15,0.01,0.2,4,1134890,2987624,5975248,19136,2969,14057,823552.8955471378,2015497,1.023,1.017,1.230,954355,0.319,1903749,0.319,0.010480,0.000095,0.000019
Edge,job_202101261615_0612,8,RoadCanada.vertex,InitializeSampleHD,10,0.015,0.15,16,1965206,5533214,5533214,78054,3317,72437,1087292.097015077,5845087,1.018,1.018,1.024,2531613,0.458,2531613,0.458,0.000044,0.000025,0.000025
Edge,job_202101261615_0509,8,RoadCanada.vertex,InitializeSampleRD,5,0.02,0.1,8,1965206,5533214,5533214,42838,3082,39302,1124093.575380983,5229509,1.013,1.013,1.013,2411400,0.436,2411400,0.436,0.000010,0.000009,0.000009
Edge,job_202101261615_0747,8,BerkeleyStan.vertex,InitializeSampleRD,10,0.015,0.1,16,685230,7600595,13298940,16153,3425,12402,540961.3795907181,1202853,1.050,1.451,1.528,1621681,0.213,2914050,0.219,0.015065,0.000347,0.002748
Edge,job_202101261615_0333,8,Youtube.vertex,InitializeSampleHD,10,0.01,0.1,16,1134890,2987624,5975248,19837,2447,15554,798589.3612500563,2456003,1.021,1.066,1.429,1682701,0.563,3345393,0.560,0.026794,0.000028,0.000753
Edge,job_202101261615_0341,8,Youtube.vertex,InitializeSampleHD,10,0.015,0.1,8,1134890,2987624,5975248,26777,3108,21767,808432.0636707208,2287764,1.048,1.060,1.445,1188452,0.398,2374293,0.397,0.019735,0.000150,0.000225
Edge,job_202101261615_0354,8,Youtube.vertex,InitializeSampleHD,15,0.02,0.1,16,1134890,2987624,5975248,31517,2331,27259,843044.290628057,2694040,1.043,1.071,1.492,1443230,0.483,2878591,0.482,0.034625,0.000384,0.001047
Edge,job_202101261615_0727,8,RoadCanada.vertex,InitializeSampleGD,10,0.02,0.2,4,1965206,5533214,5533214,24474,3310,18881,1189615.4455232243,3793261,1.007,1.007,1.010,2250191,0.407,2250191,0.407,0.000011,0.000004,0.000004
Edge,job_202101261615_0674,8,RoadCanada.vertex,InitializeSampleGD,10,0.02,0.1,8,1965206,5533214,5533214,43740,2262,39002,1123674.831205702,5153392,1.010,1.010,1.011,2412823,0.436,2412823,0.436,0.000005,0.000009,0.000009
Edge,job_202101261615_0280,8,Youtube.vertex,InitializeSampleRD,15,0.01,0.15,4,1134890,2987624,5975248,20624,3661,16464,872231.9899603449,1936350,1.046,1.030,1.296,800798,0.268,1595447,0.267,0.007361,0.000129,0.000176
Edge,job_202101261615_0376,8,Youtube.vertex,InitializeSampleHD,10,0.02,0.15,4,1134890,2987624,5975248,19421,2344,15084,850347.2043560626,1906569,1.026,1.021,1.190,787959,0.264,1574878,0.264,0.003349,0.000041,0.000061
Edge,job_202101261615_0400,8,Youtube.vertex,InitializeSampleHD,5,0.02,0.2,4,1134890,2987624,5975248,18464,2784,13792,844047.0964015162,1750802,1.023,1.056,1.172,921592,0.308,1828875,0.306,0.004818,0.000060,0.000195
Edge,job_202101261615_0653,8,RoadCanada.vertex,InitializeSampleGD,5,0.01,0.1,8,1965206,5533214,5533214,42083,3243,36520,1111519.916300706,4976371,1.013,1.013,1.012,2446532,0.442,2446532,0.442,0.000014,0.000013,0.000013
Edge,job_202101261615_0500,8,RoadCanada.vertex,InitializeSampleRD,5,0.015,0.1,8,1965206,5533214,5533214,41325,2826,37993,1118333.3263485953,5066230,1.011,1.011,1.013,2430861,0.439,2430861,0.439,0.000009,0.000010,0.000010
Edge,job_202101261615_0679,8,RoadCanada.vertex,InitializeSampleGD,5,0.01,0.15,4,1965206,5533214,5533214,24955,3417,19013,1159008.3121414757,3678873,1.004,1.004,1.005,2342430,0.423,2342430,0.423,0.000002,0.000003,0.000003
Edge,job_202101261615_0618,8,RoadCanada.vertex,InitializeSampleHD,5,0.02,0.15,16,1965206,5533214,5533214,77182,2690,72269,1090598.2878094953,5935891,1.018,1.018,1.031,2514969,0.455,2514969,0.455,0.000046,0.000023,0.000023
Edge,job_202101261615_0256,8,Youtube.vertex,InitializeSampleRD,5,0.015,0.1,4,1134890,2987624,5975248,19362,3717,15214,832161.0982971276,1825632,1.047,1.013,1.223,922278,0.309,1842676,0.308,0.003425,0.000181,0.000030
Edge,job_202101261615_0620,8,RoadCanada.vertex,InitializeSampleHD,10,0.02,0.15,8,1965206,5533214,5533214,42367,2407,37598,1118458.7483178694,5016882,1.010,1.010,1.014,2429627,0.439,2429627,0.439,0.000018,0.000009,0.000009
Edge,job_202101261615_0516,8,RoadCanada.vertex,InitializeSampleRD,15,0.02,0.1,16,1965206,5533214,5533214,77341,2867,73787,1100136.1291742828,5901281,1.019,1.019,1.017,2492753,0.451,2492753,0.451,0.000016,0.000024,0.000024
Edge,job_202101261615_0408,8,Youtube.vertex,InitializeSampleHD,15,0.02,0.2,16,1134890,2987624,5975248,29502,3150,24351,791767.1774224809,2394849,1.040,1.080,1.518,1470481,0.492,2925172,0.490,0.032341,0.000104,0.000577
Edge,job_202101261615_0723,8,RoadCanada.vertex,InitializeSampleGD,15,0.015,0.2,16,1965206,5533214,5533214,79374,4435,72464,1092605.5153639957,5844821,1.017,1.017,1.023,2522632,0.456,2522632,0.456,0.000020,0.000023,0.000023
Edge,job_202101261615_0558,8,RoadCanada.vertex,InitializeSampleRD,10,0.015,0.2,16,1965206,5533214,5533214,74509,4693,69296,1089891.7449352166,5696978,1.017,1.017,1.017,2522814,0.456,2522814,0.456,0.000022,0.000022,0.000022
Edge,job_202101261615_0517,8,RoadCanada.vertex,InitializeSampleRD,5,0.01,0.15,4,1965206,5533214,5533214,23054,4042,18553,1169892.4847309366,3760317,1.005,1.005,1.004,2310282,0.418,2310282,0.418,0.000002,0.000002,0.000002
Edge,job_202101261615_0693,8,RoadCanada.vertex,InitializeSampleGD,10,0.015,0.15,16,1965206,5533214,5533214,77693,3518,71973,1092789.7684276022,5817169,1.018,1.018,1.015,2512963,0.454,2512963,0.454,0.000010,0.000020,0.000020
Edge,job_202101261615_0659,8,RoadCanada.vertex,InitializeSampleGD,15,0.01,0.1,8,1965206,5533214,5533214,44375,3434,38695,1125906.1466048947,5126082,1.010,1.010,1.011,2406177,0.435,2406177,0.435,0.000005,0.000008,0.000008
Edge,job_202101261615_0264,8,Youtube.vertex,InitializeSampleRD,15,0.015,0.1,16,1134890,2987624,5975248,22303,3646,18154,818723.1552288274,2557130,1.040,1.069,1.427,1578429,0.528,3139512,0.525,0.031997,0.000075,0.000814
Edge,job_202101261615_0626,8,RoadCanada.vertex,InitializeSampleHD,5,0.01,0.2,8,1965206,5533214,5533214,41330,2886,35952,1111607.52942782,4832470,1.012,1.012,1.010,2456414,0.444,2456414,0.444,0.000009,0.000009,0.000009
Edge,job_202101261615_0622,8,RoadCanada.vertex,InitializeSampleHD,15,0.02,0.15,4,1965206,5533214,5533214,22720,2779,17796,1162433.808747138,3555740,1.005,1.005,1.006,2329150,0.421,2329150,0.421,0.000003,0.000002,0.000002
Edge,job_202101261615_0686,8,RoadCanada.vertex,InitializeSampleGD,15,0.01,0.15,8,1965206,5533214,5533214,41154,3872,34914,1110148.796792886,4749574,1.011,1.011,1.013,2453757,0.443,2453757,0.443,0.000012,0.000012,0.000012
Edge,job_202101261615_0326,8,Youtube.vertex,InitializeSampleRD,15,0.02,0.2,8,1134890,2987624,5975248,24104,3823,19810,784134.3348657514,2157168,1.045,1.068,1.264,1216553,0.407,2430180,0.407,0.013821,0.000112,0.000400
Edge,job_202101261615_0260,8,Youtube.vertex,InitializeSampleRD,10,0.015,0.1,8,1134890,2987624,5975248,22525,3621,18426,777493.9079797333,2163612,1.043,1.031,1.351,1253332,0.420,2495206,0.418,0.013699,0.000173,0.000078
Edge,job_202101261615_0254,8,Youtube.vertex,InitializeSampleRD,15,0.01,0.1,8,1134890,2987624,5975248,23947,3850,19740,823612.14485031,2274263,1.047,1.040,1.409,1091546,0.365,2176419,0.364,0.023958,0.000269,0.000129
Edge,job_202101261615_0348,8,Youtube.vertex,InitializeSampleHD,5,0.02,0.1,16,1134890,2987624,5975248,11359,2326,7047,604144.2732325777,1852391,1.077,1.130,1.492,2070437,0.693,4145949,0.694,0.027804,0.000295,0.001622
Edge,job_202101261615_0706,8,RoadCanada.vertex,InitializeSampleGD,5,0.01,0.2,4,1965206,5533214,5533214,25242,4381,18407,1165742.0003348943,3680006,1.005,1.005,1.012,2321650,0.420,2321650,0.420,0.000009,0.000003,0.000003
Edge,job_202101261615_0334,8,Youtube.vertex,InitializeSampleHD,15,0.01,0.1,4,1134890,2987624,5975248,19689,2830,15092,850282.9163886085,1928867,1.037,1.048,1.221,931224,0.312,1860498,0.311,0.006491,0.000178,0.000190
Edge,job_202101261615_0633,8,RoadCanada.vertex,InitializeSampleHD,15,0.01,0.2,16,1965206,5533214,5533214,70536,3477,64659,1083434.5134281814,5391208,1.019,1.019,1.024,2542536,0.460,2542536,0.460,0.000022,0.000025,0.000025
Edge,job_202101261615_0564,8,RoadCanada.vertex,InitializeSampleRD,5,0.02,0.2,16,1965206,5533214,5533214,75727,4016,71122,1092405.7645876168,5703832,1.016,1.016,1.018,2515693,0.455,2515693,0.455,0.000012,0.000016,0.000016
Edge,job_202101261615_0595,8,RoadCanada.vertex,InitializeSampleHD,15,0.02,0.1,4,1965206,5533214,5533214,22549,3462,16760,1145501.4234440906,3533658,1.007,1.007,1.009,2372564,0.429,2372564,0.429,0.000005,0.000004,0.000004
Edge,job_202101261615_0688,8,RoadCanada.vertex,InitializeSampleGD,5,0.015,0.15,4,1965206,5533214,5533214,24682,3039,19291,1173435.7023949134,3822602,1.003,1.003,1.005,2297064,0.415,2297064,0.415,0.000005,0.000002,0.000002
Edge,job_202101261615_0700,8,RoadCanada.vertex,InitializeSampleGD,10,0.02,0.15,4,1965206,5533214,5533214,25246,3723,19372,1170748.2739691022,3783675,1.006,1.006,1.003,2307666,0.417,2307666,0.417,0.000002,0.000003,0.000003
Edge,job_202101261615_0446,8,Youtube.vertex,InitializeSampleGD,5,0.015,0.15,8,1134890,2987624,5975248,9683,2741,5029,637735.7640768109,1760988,1.031,1.117,1.367,1906705,0.638,3812031,0.638,0.021602,0.000131,0.001594
Edge,job_202101261615_0694,8,RoadCanada.vertex,InitializeSampleGD,15,0.015,0.15,4,1965206,5533214,5533214,26452,3493,20811,1172535.3063486742,3933288,1.005,1.005,1.004,2299002,0.415,2299002,0.415,0.000003,0.000002,0.000002
Edge,job_202101261615_0654,8,RoadCanada.vertex,InitializeSampleGD,5,0.01,0.1,16,1965206,5533214,5533214,80190,3917,74020,1102680.3688408532,5996617,1.017,1.017,1.015,2489838,0.450,2489838,0.450,0.000007,0.000018,0.000018
Edge,job_202101261615_0248,8,Youtube.vertex,InitializeSampleRD,5,0.01,0.1,8,1134890,2987624,5975248,21518,3523,17652,798182.8748077202,2167915,1.043,1.054,1.439,1254749,0.420,2504536,0.419,0.022201,0.000231,0.000342
Edge,job_202101261615_0697,8,RoadCanada.vertex,InitializeSampleGD,5,0.02,0.15,4,1965206,5533214,5533214,24941,3258,19396,1175415.787130052,3831454,1.005,1.005,1.005,2293490,0.414,2293490,0.414,0.000002,0.000002,0.000002
Edge,job_202101261615_0405,8,Youtube.vertex,InitializeSampleHD,10,0.02,0.2,16,1134890,2987624,5975248,39318,2404,34995,809615.0211276629,2467639,1.052,1.062,1.496,1391232,0.466,2777303,0.465,0.032404,0.000187,0.000327
Edge,job_202101261615_0290,8,Youtube.vertex,InitializeSampleRD,15,0.015,0.15,8,1134890,2987624,5975248,21214,3497,17229,783156.7768415139,2088442,1.040,1.063,1.276,1316982,0.441,2622778,0.439,0.016852,0.000186,0.000240
Edge,job_202101261615_0357,8,Youtube.vertex,InitializeSampleHD,5,0.01,0.15,16,1134890,2987624,5975248,36326,3125,31249,816626.2769419613,2453352,1.046,1.073,1.551,1413112,0.473,2820613,0.472,0.020666,0.000178,0.000372
