MODE,JOB_ID,WORKERS,FILE,ALGO,TAU,SIGMA,BETA,NUMPARTITIONS,VERTICES,REAL EDGES, VIRTUAL EDGES,Time,Sampling Time,Total LP,Score,Migrations,R MaxNorm unbalance,V MaxNorm unbalance,Vertex MaxNorm unbalance,#real EC,#real EC (%%),#virtual EC,#virtual EC (%%),Vertex Balance JSD,Real Edge Balance JSD,Virtual Edge Balance JSD
Edge,job_202102212220_0304,8,RoadCanada.vertex,InitializeSampleCC,15,0.01,0.2,4,1965206,5533214,5533214,29100,8652,18959,1163657.6170002578,3613755,1.006,1.006,1.004,2324742,0.420,2324742,0.420,0.000003,0.000003,0.000003
Edge,job_202102212220_0259,8,RoadCanada.vertex,InitializeSampleCC,15,0.02,0.15,4,1965206,5533214,5533214,26526,5387,19692,1162398.3164443213,3737212,1.006,1.006,1.007,2324473,0.420,2324473,0.420,0.000011,0.000003,0.000003
Edge,job_202102212220_0026,8,RoadCanada.vertex,InitializeSampleCC,10,0.01,0.1,16,1965206,5533214,5533214,80703,5576,73623,1096629.903190376,5817514,1.019,1.019,1.021,2500717,0.452,2500717,0.452,0.000031,0.000023,0.000023
Edge,job_202102212220_0350,8,RoadCanada.vertex,InitializeSampleCC,15,0.015,0.2,4,1965206,5533214,5533214,26082,5662,18835,1169353.3060633515,3595016,1.006,1.006,1.011,2315111,0.418,2315111,0.418,0.000016,0.000002,0.000002
Edge,job_202102212220_0261,8,RoadCanada.vertex,InitializeSampleCC,15,0.02,0.15,8,1965206,5533214,5533214,45765,4833,39244,1109648.1324757678,5082637,1.011,1.011,1.022,2447437,0.442,2447437,0.442,0.000036,0.000007,0.000007
Edge,job_202102212220_0008,8,RoadCanada.vertex,InitializeSampleCC,5,0.01,0.1,8,1965206,5533214,5533214,42398,4147,36792,1111624.856618673,4823974,1.014,1.014,1.005,2448325,0.442,2448325,0.442,0.000001,0.000012,0.000012
Edge,job_202102212220_0164,8,RoadCanada.vertex,InitializeSampleCC,10,0.01,0.15,16,1965206,5533214,5533214,78468,5842,71209,1088235.3281576284,5772152,1.017,1.017,1.019,2527108,0.457,2527108,0.457,0.000021,0.000019,0.000019
Edge,job_202102212220_0098,8,RoadCanada.vertex,InitializeSampleCC,5,0.02,0.1,8,1965206,5533214,5533214,45316,3993,39835,1110775.0807472223,5146006,1.013,1.013,1.015,2446899,0.442,2446899,0.442,0.000012,0.000011,0.000011
Edge,job_202102212220_0357,8,RoadCanada.vertex,InitializeSampleCC,15,0.015,0.2,16,1965206,5533214,5533214,81685,5652,74305,1085303.7888877594,5901460,1.016,1.016,1.018,2532624,0.458,2532624,0.458,0.000028,0.000019,0.000019
Edge,job_202102212220_0162,8,RoadCanada.vertex,InitializeSampleCC,10,0.01,0.15,16,1965206,5533214,5533214,80948,4981,74243,1095248.9185392035,5823317,1.016,1.016,1.022,2505877,0.453,2505877,0.453,0.000031,0.000023,0.000023
